content,score_cat,thumbsUpCount,word_count,has_promo,final_label,label,pseudo_prob
aplikasi yang sangat bagus recommen banget voll pokonya🔥,5,2.0,8.0,0,0,,0.0013444691
mantap,5,1.0,1.0,0,0,,0.0012416857
Mantap,5,0.0,1.0,0,0,,0.0012417501
pokoknya bikin jajan mulu pake qpon mah,5,2.0,7.0,0,0,,0.0012160635
oke,5,0.0,1.0,0,0,,0.0010763494
"aplikasi sangat luar biasa, saya selalu dapat promo diskon dari aplikasi ini, dan aplikasi ini sangat mudah di gunakan, dan juga pembayaran nya cepat sekali",5,0.0,25.0,1,0,,0.009634349
APLIKASI TIDAK BISA DIGUNAKAN,1,0.0,4.0,1,0,,0.001127085
keren nich aplikasi,5,1.0,3.0,0,0,,0.001183242
jelek ganggu,1,0.0,2.0,0,0,,0.0012654423
"good, voucher nya dapat, dalam menangani keluhan juga respon nya sangat baik💗 dipertahankan ya💗",5,28.0,14.0,1,0,,0.0016248379
This app is a total game-changer! 💸 Super user-friendly and packed with amazing deals on daily meals. I’ve saved so much money with their fast voucher redemption and reliable promos. A must-have for students and foodies! 🍔,5,0.0,37.0,1,1,,0.9740795
"Aplikasi ini bikin hidup makin hemat! Banyak promo makanan harian yang gampang ditukar dan super praktis. Cocok banget buat anak kos atau pelajar! 🤑✨ Wajib punya, recommended banget buat lifestyle hemat!",5,20.0,31.0,1,1,,0.99637514
"Bener-bener aplikasi terbaik buat anak muda! 🎉 Promo makanan harian selalu ada, gampang dipakai, dan bikin hidup lebih hemat. Banyak pilihan diskon restoran terdekat, wajib banget buat pelajar atau anak kos! 😍",5,1.0,32.0,1,1,,0.9964864
"Aplikasi ini keren banget! 😍 User-friendly, banyak promo makanan harian yang bikin dompet aman. Diskon restoran terdekat juga lengkap, cocok banget buat anak kos! Tukar vouchernya juga super gampang. Wajib coba! 🌟✨",5,22.0,32.0,1,1,,0.996671
ga sesuai iklan,1,1.0,3.0,0,0,,0.0011500897
Murah banyak promo,5,1.0,3.0,1,0,,0.0010702392
"Aplikasi ini beneran keren banget! 🎉 User friendly, cepat, dan banyak promo menarik setiap hari. Diskon makanannya super worth it, cocok banget buat anak muda atau anak kos biar hidup makin hemat. 👍",5,34.0,33.0,1,1,,0.9962799
"yang ngasih komen bintang 5 sama semua komennya, jadi ragu wkwk",1,1.0,11.0,0,0,,0.0015631306
cs very very fast response. tapi ada beberapa merchant yg tidak bisa melayani qpon padahal sudah terdaftar di aplikasi. untungnya cs mau bantu fu. thanks so much.,5,6.0,27.0,0,0,,0.008294387
aplikasi di blokir sepihak dan cs tidak ad solusi padahal voucher saya masih banyak disitu🙃,1,8.0,15.0,1,0,,0.0012098525
"sudah beli voucher Qpon HokBen yang 28 ribu tetapi keterangan belum dibayar padahal saldo sudah kepotong, cs dihubungi terlalu belibet, saldo pun ga balik. langsung trauma mau beli voucher Qpon lagi sekarang",1,0.0,32.0,1,0,,0.0071339016
"bagus banget aplikasi nya ,bangak diskon nya rekomendasi banget ini yang kepengen dapet diskon terus",5,37.0,15.0,1,0,,0.001800764
jadi makin boros,1,0.0,3.0,0,0,,0.0013462502
"Aplikasi ini benar-benar jadi solusi anak kos! 🎉 Promo makanannya banyak, gampang tukar voucher, dan aplikasi gampang dipakai. Setiap hari bisa hemat banget, cocok buat pelajar dan anak muda. 💯",5,3.0,30.0,1,1,,0.99335444
aplikasi nya sangat membantu untuk mencari promo bestt lahh cinta bgt sama aplikasinya,5,5.0,13.0,1,0,,0.0012655617
"kyk gaperlu dikasih bintang klo bisa , kmrn udh beli voucher HokBen tp pas ke store ayamnya masih beku trs ga JD order tp mba bilg masih ada masa berlaku nya sampai tgl 29 ternyata tgl 24 itu voucher udh selesai udh hilang .",1,6.0,44.0,1,0,,0.0031497276
Good job Good job,5,1.0,4.0,0,0,,0.0012504942
Absolutely love this app! 💯 It's super easy to use and always offers amazing daily food deals. Perfect for students like me who want affordable meals and save money effortlessly. Works flawlessly - highly recommended! 🍔,5,1.0,36.0,0,1,,0.95478314
mantap diskon 🥰🥰 aplikasi oke...tambahin kupon potongannya kak..,5,1.0,8.0,1,0,,0.0016732239
"Aplikasi ini benar-benar solusi buat anak kos! Banyak promo makanan harian yang selalu update, aplikasi praktis banget dan gampang dipakai. Voucher mudah ditukar, bikin hemat setiap hari. ⭐⭐⭐⭐⭐🔥",5,1.0,28.0,1,1,,0.9843887
"aplikasi yang selalu dapat diskon dalam belanja makanan, pertahankan terus buat developer nya",5,45.0,13.0,1,0,,0.0020263023
sukaaa bgt!! smnjak pke app ini kebantu bgt utk jajan makanan maupun minuman. seneng jg bisa ngajak temen2 utk download dan nikmatin promo2nya😍 semoga QPON makin tersebar di semua tenant yaa,5,10.0,31.0,1,0,,0.07277475
"banyak bot, voucher 1 detik habis",1,1.0,6.0,1,0,,0.0012082862
"beli voucer belom muncul tp transaksi berhasil , udah hubungin cs katanya ga ada transaksi masuk , jelas2 udah kepotong karna langsung bayar ,, baca di komen ig ternyata bener banyak yg voucernya ga muncul uangnya ga balik , serem banget si penipuan secara halus , cs nya kurang nanggapin custnya dgn baik , jgn download dah jgn beli2 apapun di qpon yg ada uang ga bisa balik .. enak banget cari uang dgn nipu banyak orang ..",1,31.0,78.0,0,0,,0.012485731
"Aplikasi ini beneran worth it banget! 🎉 Super gampang dipakai, khususnya buat anak kos kayak aku yang suka hunting promo makanan harian. Banyak pilihan diskon restoran terdekat, bikin hidup lebih hemat. Wajib coba! 🔥",5,22.0,34.0,1,1,,0.9965661
"Aplikasi ini bener-bener ngebantu banget buat hemat pengeluaran makan harian! 🤑 Pilihan promonya lengkap, user interface simple, voucher gampang dipakai, dan hemat banget buat anak kos. Wajib install! ⭐⭐⭐⭐⭐",5,52.0,29.0,1,1,,0.99479115
good,5,0.0,1.0,0,0,,0.001553154
membantu bgt heheh,5,1.0,3.0,0,0,,0.0012223282
suka banget sama aplikasi ini,5,0.0,5.0,0,0,,0.0015951594
"semua orang pasti hp nya punya dua SIM card dan tentunya punya dua nomor WhatsApp. Hanya gegara ini akun saya dibatasi dan kata csnya selama 3 bulan. aneh.. punishment yang sangat tidak adil, berat sebelah kepada customer. Maaf saya tarik bintang 3 jadi bintang 1",1,29.0,45.0,0,0,,0.2067543
"Aplikasi ini benar-benar solusi hemat untuk anak kos! Diskon makanan harian yang tersedia membuat hidup jauh lebih mudah dan hemat. Gampang dipakai, promonya banyak, dan super worth it banget! 🌟🍴",5,18.0,30.0,1,1,,0.99120015
"Aplikasi ini benar-benar worth it banget! 🥳 Sangat mudah digunakan, banyak pilihan promo makanan kekinian, cocok buat anak muda dan pelajar. Bikin makan hemat setiap hari, solusi terbaik buat anak kos! 🍔",5,45.0,32.0,1,1,,0.9962663
baguss suka banget jadi lebih hemat,5,2.0,6.0,1,0,,0.0013141037
"sekarang aku tau.. beli vc qpon bayar pakai QRIS.. untuk apa?? untuk menghindari refund.. karena semua kesalahan vc baik kadaluwarsa atau keslahan resto.. qpon tidak mau menganti/refund.. dengan alasan apapun itu.. jadi buat kalian.. beli VC ketika flash sales atau salah harga saja.. biar ngak kecewa amat,kalau mendadak vc hilang..",1,243.0,50.0,0,0,,0.013405823
"This app is a game changer! 🌟 Super easy to navigate, and the discounts are unbeatable. It's perfect for finding affordable meals and restaurant promos nearby. Works flawlessly, saves me tons of cash! 🤑 A must-have for everyone!",5,0.0,38.0,1,1,,0.9675367
"This app is a game changer! 🌟 Super easy to use, it helps me save money daily with amazing food deals and restaurant promos. Perfect for students like me who love tasty, affordable meals! 🍔 Works flawlessly!",5,0.0,37.0,1,1,,0.9646459
"baik, respon cepat, promonya lumayan banyak diskon",5,9.0,7.0,1,0,,0.0013912142
murah,5,0.0,1.0,0,0,,0.0012345315
mantep bgt,5,2.0,2.0,0,0,,0.0011018168
bagus bgt,5,0.0,2.0,0,0,,0.0010816457
"terlalu bnyk loading padahal kuota internet stabil, lalu setiap pencet icon dimenu selalu muncul blank putih yg lama bgt, klo untuk voucher ku belom nyoba bikin si tpi bnyk yg gagal claim dkomen ulasan pengguna, buat pihak pengembang seenggaknya untuk sistem operasi di uji coba dulu, untuk desain ui, lumayan, simpel, menarik dan mudah dilihat",2,2.0,55.0,1,0,,0.04372357
"Aplikasi ini benar-benar luar biasa! Sangat mudah digunakan, promo makanan harian selalu banyak dan menarik 🍔❤️ Cocok banget buat anak muda yang ingin hidup hemat. Gak ada alasan untuk skip aplikasi ini! 👍",5,25.0,33.0,1,1,,0.99322456
"Aplikasi ini bener-bener ngebantu banget buat hidup hemat! Banyak pilihan promo makanan harian yang worth it banget 🍔🍕. Super gampang dipakai, cocok buat anak muda & pelajar. Wajib install! 🌟🌟🌟🌟🌟",5,2.0,30.0,1,1,,0.9854429
"Suka banget deh sama Aplikasi Qpon karena sangat membantu saya untuk mencari harga2 diskon makanan, lebih mudah dan sangat banyak diskon2 nya. Beruntung pakai aplikasi ini uang jajan makin hemat karena banyak potongam diskonnya dan aplikasinya sangat mudah di pakai",5,128.0,40.0,1,1,,0.9942908
"Aplikasi ini benar-benar bikin hidup lebih hemat! 🌟 Banyak promo makanan harian dan diskon restoran kekinian yang gampang digunakan. User interface-nya simpel dan friendly, cocok banget buat anak muda. Worth it banget! 👌",5,74.0,33.0,1,1,,0.9967829
"Tolong CS nya di benerin, ga ada respon, pembayaran gagal, saldo terpotong tapi ga ada refund",1,17.0,16.0,0,0,,0.0013508945
pembayaran sudah berhasil tetapi di apk belom berhasil sudah lapor ke customer service belom ada jawaban nya responnya gimana nih uang saya bakalan kembali lagi atau tidak ya ? mohon di bantu,1,6.0,32.0,0,0,,0.0016512367
"Aplikasi ini bener-bener ngebantu banget buat hemat pengeluaran sehari-hari! 🎉 Banyak promo makanan kekinian, gampang dipakai, dan pilihan restorannya juga lengkap. Wajib banget buat anak muda! 🌟🌟🌟🌟🌟",5,1.0,27.0,1,1,,0.9965436
"pesanan sudah dibayar,, voucher belum diterima,,,,dan sudah info cs,belum ada tanggapan,,,sangat tidak nyaman 😓😓😓",1,2.0,14.0,1,0,,0.0021821307
ini gimana ya kk. sy log ini pakai nomer sy gak bs masuk. kode otp nya gak masuk2 di WA dan pesan nomer sy. gimana cr mengtasinya,3,9.0,27.0,1,0,,0.002365101
aplikasi bagus sangat berguna dan promosi yang menarik,5,1.0,8.0,1,0,,0.0017136206
respon cepat keren dan banyak promo terimakasih,5,4.0,7.0,1,0,,0.0011377231
aplikasi Qpon sangat memuaskan. banyak discount,5,2.0,6.0,0,0,,0.0018393832
keren,5,1.0,1.0,0,0,,0.0012503356
terimakasih aku yang sering ngopi di kopi kenangan selalu make Qpon dan hemat budget,5,3.0,14.0,1,0,,0.0018912066
mantap cuman bayar nya harus qr trus ga bisa tunai gitu,5,3.0,11.0,0,0,,0.0010963901
sangat baik,5,0.0,2.0,0,0,,0.0015281878
Aplikasi menguntungkan,5,0.0,2.0,0,0,,0.0014090696
oke banget,5,0.0,2.0,0,0,,0.0010574603
gud,5,0.0,1.0,0,0,,0.0014836709
ada 2 voucher kopken maling sih ini mah sdh bayar link tidak diarahkan ke WA parah . mending hapus aja aplikasi gk maen,1,0.0,23.0,1,0,,0.0013120739
"min,mau tanya? itu untuk belnja brand. bs ngambil kuponnya dr gerai mana aja,atau hanya bisa di gerai yg di tuju aja? misal gini mau beli kopi kenangan. tp di kupon adanya gerai yg jauh. trus aq klik tp nebusnya di gerai yg terdekat?",5,17.0,43.0,0,0,,0.011449794
customer service nya sangat tidak membantu,1,2.0,6.0,0,0,,0.0011800684
ga asik lah masa setelah update harganya malah sama kaya harga ditoko buat apa pake aplikasi kalo harganya sama udah ah apus aja,3,4.0,23.0,0,0,,0.001362396
"Wow apl amazing banget, sunggu begitu bagus 5 bintang buat apl ini",5,1.0,12.0,0,0,,0.0012126982
mkasih sangat brguna,5,1.0,3.0,0,0,,0.0013367306
aplikasi sangat membantu dan mudah,5,2.0,5.0,0,0,,0.0018760131
gabisa kebuka,1,0.0,2.0,0,0,,0.0011323205
apk nya bagus,5,1.0,3.0,0,0,,0.0010758871
"harusnya kalo gabisa, minimal duit balik alias refund. inimah boro2. gw ga rido ya",1,9.0,14.0,0,0,,0.0020683587
"uda ngajak teman pake kode referal gadapat voucher, dan teman saya juga gak dapat voucher, gimana sih",1,2.0,17.0,1,0,,0.0017709833
terimakasih banyak aku suka pengalaman ini,5,2.0,6.0,0,0,,0.0015381251
"sangat puas,tadang kirimannya cepat",4,10.0,4.0,0,0,,0.0011464461
apaaan setiap mw beli aplikasi eror mulu udh pake wifi jg msh eror terus kl ga niat ngasih promo mending ga usah promo mending perbaiki sistemnya biar ga eror terus masa setiap udh d klik tiba2 eror sangat kecewa,1,8.0,39.0,1,0,,0.0016090807
cepat bls dan selesai sudah masalah,5,4.0,6.0,0,0,,0.0011540514
"kemaren mau nuker qpon di Tomoro rancabolang kata mba kasir nya malah ga bisa ga ada promonya gtu ceuna,,",2,0.0,19.0,1,0,,0.0015176698
"saya beli Qpon pizza hut, dengan validitas sampai end Juni 2025, namun saya cek lagi, Qpon saya hilang dan dinyatakan expired, tgl validitas Qpon ternyata dimajukan, valid cuma 6 hari..benar2 saya tertipu dengan aplikasi ini..saya minta refund tidak bisa, CS hanya bisa dihubungi lewat WhatsApp, TDK bisa ditelpon..hati2 ya jika mau beli Qpon dr aplikasi ini, harus segera dipakai, jika tidak nanti bisa diganti-ganti seenaknya sendiri utk masa berlaku Qpon nya",1,132.0,71.0,0,0,,0.026072172
jangan di mainin aplikasi penipu,1,0.0,5.0,0,0,,0.0012878297
bagus dan praktis buat pembayaran nya banyak banget promonya,5,3.0,9.0,1,0,,0.0017036474
bintang 1 aja cukup,1,0.0,4.0,0,0,,0.0012215013
bnyak promo,5,0.0,2.0,1,0,,0.0013360546
komplen keluhan gk bisa.. kupon ilang sia sia. karna restoran tdk ada scan. gk bisa di ccl,1,8.0,17.0,0,0,,0.0013127752
banyk ganguan tiba tiba ngelek,1,0.0,5.0,0,0,,0.001139121
semenjak bug jdi gk pernah bisa dpt flash sale karena banyak yg pake BOT!!!,1,26.0,14.0,0,0,,0.001793966
gajelas gabisa masuk,2,0.0,3.0,0,0,,0.0010874859
kembalikan uang saya kupon gak bs digunakan,1,1.0,7.0,1,0,,0.00090044504
Good,5,0.0,1.0,0,0,,0.001553154
aplikasi bagus bisa beli pizza 10.500 tapi kok saya tidak dapet ya aneh akun saya heheh,1,4.0,16.0,0,0,,0.001131163
"mantep banget qpon , dapet voucher diskon asli",5,0.0,8.0,1,0,,0.001380228
jangan spam dimanamana lah goblok bikin kepencet download aja,1,1.0,9.0,0,0,,0.0012092453
makin kesini malah makin buruk aplikasi masa error terus pas klik bayar.,1,0.0,12.0,0,0,,0.0017699338
"aplikasi tipu2... beli kopi kenangan eh vochernya ga bisa dipake, pas dicrosscek ke KK katanya tidak ada transaksi dari QPON.. penipu!!!",1,5.0,21.0,0,0,,0.0023362916
payah ketika ada diskon malah di bikin leg .. sistem bermasalah,1,3.0,11.0,1,0,,0.0010143946
payah tiap flash sale layar putih doang,1,2.0,7.0,0,0,,0.0011811164
suka,5,0.0,1.0,0,0,,0.0011641608
"kalo pas flashsale eror terus bikin males war jadinya, mungkin karna skrg qpon udah banyak yang tau kali ya jadi gitu, tapi tolong diperbaiki",2,10.0,24.0,0,0,,0.0033467186
akhir2 ini flash sale error Mulu udh mau bayar gbsa.. klo ga dpt sdh habis baru 1 detik parah bgt,1,8.0,20.0,0,0,,0.0013409549
akun di bekukan dengan alasan yang tidak jelas chat cs cuman dikacangin.,1,0.0,12.0,0,0,,0.0019167591
makan enak ga perlu mahal...,5,1.0,5.0,0,0,,0.0021516443
"Banyak error nya, tiap kali ganti jam flash sale aplikasinya error akunnya malah ke logout dan gabisa login, pas udah bisa login ya kuponnya udah abis",1,17.0,26.0,0,0,,0.0021294553
"makin kacau, sering white screen, error mulu apk nya. uninstall!",1,0.0,10.0,0,0,,0.0017994196
"setelah update setiap jam flash sale selalu susah dibuka,... erorr sampai susah untuk rebutan kupon",1,0.0,15.0,0,0,,0.0015082591
tidak ada pemberitahuan sehari sebelum voc expired !!! sangat merugikan jika kita lupa,1,3.0,13.0,0,0,,0.0012255037
makasih ya qpon. aku hemat banyak berkat kamu. Kalo promo suka sesuai tidak ghoib,5,13.0,14.0,1,0,,0.0030539713
bohong aja luu.. auto uninstall plus bintang 1. biar tumannn,1,1.0,10.0,0,0,,0.0017345861
gabisa dituker,1,0.0,2.0,0,0,,0.001262428
kmrin beli voucher PHD pas flashsale uda payment tapi voucher hilang gmna kelanjutan nya di wa g dibalas sama sekali,2,2.0,20.0,1,0,,0.0012024123
"sangat buruk berkali kali beli voucher nya setiap mau dklaim gk bs,mau d'hubungin pihak aplikasi gk bs jg hati² kawan ini jelas penipuan",1,5.0,23.0,1,0,,0.0011931378
"Bintang 1 dulu ya. Awal'a happy banget kenal QPON tapi akhir"" ini kok aneh ya. setiap jam'a flash sale pasti aplikasi hank gak bisa diakses. Lewat 1 menit dari jam flash sales semua item menarik yg flash sale sdh sold out. terkesan gak niat ksh promo!",1,68.0,46.0,1,0,,0.041148134
"sering eror, blom beli voucher aj udah susah buka.",1,1.0,9.0,1,0,,0.0017628806
nyoba buat percaya trus download ternyata sampah,1,1.0,7.0,0,0,,0.0010660803
mantap banyak diskon dan promo nya,5,7.0,6.0,1,0,,0.0011889497
alhamdulillah dpt jg akhir pizza ny sempet ilang skrg langsung di ambil drpd nnt ilang lg g d ambil kn syg semoga tetap menjaga kualitas n kuantitas aplikasi nya y.....biar tdk kecewa dgn org2 yg sdh download Qpon sukses selalu n bs menebar kebajikan n rejeki yg tak terduga amiennn....,5,1.0,50.0,0,0,,0.010462795
"semakin banyak gangguan, apalagi klo war flash sale tiba-tiba muncul ""network error"" atau white screen lah. tolong perbaiki dan tingkatkan lagi!",1,39.0,21.0,0,0,,0.0044264123
nge lag parah gak mutu,1,0.0,5.0,0,0,,0.0013360166
"aplikasi gajelas, giliran flash sale tiba2 eror lemot.",1,4.0,8.0,0,0,,0.0020715166
alhamdulillah udah direspon dengan baik.. hampir aja kecewa,4,9.0,8.0,0,0,,0.0012101312
promo flasale hokben nya murcee banget dan bisa di tuker di hampir semua outlet hokben ! makasih Qpon,5,3.0,18.0,1,0,,0.0044848025
"kerenn,promo nya banyakk,loading nya cepett,promo paling parah menurut aku sih,pizza yg harga nya 170an,jadi 10rb doangg,gilakk,harus coba sih ini apk di jamin promo nyaa banyakkk",5,13.0,25.0,1,0,,0.009233986
parah sudah tukar vocher sudah transfer ga bisa proses gimana tanggung jawabnya,1,0.0,12.0,0,0,,0.0009600199
Promo pizza big box + coca cola 1L udh bayar 10rb nggak bisa di redeem pas lagi di toko gimana nih qpon ?.,1,0.0,23.0,1,0,,0.0020036488
gmn padahal beli flashale malah voicernya di blokir sama qpon kan itu kesalahan dari qpon kita sebagitkonsumen merasa tertipu,1,2.0,19.0,0,0,,0.0012600218
aplikasi tolol udah payment tapi voucher gak bisa digunakan,1,1.0,9.0,1,0,,0.0010374843
"membantu slalu dengan harga murah,cepat tanggap",5,1.0,6.0,0,0,,0.0015384445
Mantabbb....jiwa,5,0.0,1.0,0,0,,0.0019557842
request time out terus,1,0.0,4.0,0,0,,0.0011109991
"aplikasi ga jelas, aplikasi bikin emosi, orang mau daftar aja ga bisa, scam.",1,12.0,13.0,0,0,,0.0019820621
sering eror jelek,2,2.0,3.0,0,0,,0.0010508953
"abis diupdate aplikasinya ga bisa login lagi, aplikasi macam apa ini 😂😂😂😂😂😂😂😂😂😂",1,0.0,12.0,0,0,,0.0011927306
apk muter terus g bisa dibuka,1,0.0,6.0,0,0,,0.0009461129
payah...mentang2 flash sale langsung down apk nya...ga usah bikin apk klo bgtu mah...,1,3.0,13.0,0,0,,0.0022638417
"aplikasi apaan udh beli, mau login lagi susah 👎 kupon ilang gitu aja",1,0.0,13.0,0,0,,0.0014763352
gabisa dibuka apk nya,1,0.0,4.0,0,0,,0.0011208
aplikasi tlol lag trs,2,0.0,4.0,0,0,,0.0010391319
sering gangguan....,2,1.0,2.0,0,0,,0.0016999866
aplikasi apaan coba mau masuk aja ngelag bgt,1,1.0,8.0,0,0,,0.0010724677
geleuh bgt najiz apk nya. sinyal fine fine aja malah gabisa mulu. niat ga sih bikin apk,1,2.0,17.0,0,0,,0.0018030676
apk busuk lemot,1,0.0,3.0,0,0,,0.0009987872
tiba² gk bisa login pdhl mau tuker voucher pizza HUT udh masuk juga uang 100k balikin woi duit gwa,1,0.0,19.0,1,0,,0.0010982705
aplikasinya lemot parah ngelag Mulu kdu bnyk di perbaiki jgn cm penawaran nya aja yg murah,1,2.0,16.0,0,0,,0.0012004
"pasti klw pake qpon ga prnh dpt potongan,d klaim potongan ga bisa,lama² ga bagus bwt voucherny,ga bisa d klaim,parah bgd giliran bwt tukerin voucer ga bisa d buka",1,7.0,28.0,1,0,,0.0027517092
"respon cepat, tingkatan kembali pelayanannya n apk",5,2.0,7.0,0,0,,0.0011709979
